doctype,fieldname,fieldtype,part,source
Project Update,project,Link,label,Project
Project Update,sent,Check,label,Sent
Project Update,date,Date,label,Date
Project Update,time,Time,label,Time
Project Update,users,Table,label,Users
Project Update,amended_from,Link,label,Amended From
Document Naming Settings,,DocType,doctype_description,"Configure various aspects of how document naming works like naming series, current counter."
Document Naming Settings,naming_series_tab,Tab Break,label,Naming Series
Document Naming Settings,setup_series,Section Break,label,Setup Series for transactions
Document Naming Settings,setup_series,Section Break,description,Set Naming Series options on your transactions.
Document Naming Settings,transaction_type,Autocomplete,label,Select Transaction
Document Naming Settings,naming_series_options,Text,label,Series List for this Transaction
Document Naming Settings,user_must_always_select,Check,label,User must always select
Document Naming Settings,user_must_always_select,Check,description,Check this if you want to force the user to select a series before saving. There will be no default if you check this.
Document Naming Settings,update,Button,label,Update
Document Naming Settings,try_naming_series,Data,label,Try a Naming Series
Document Naming Settings,try_naming_series,Data,description,Get a preview of generated names with a series.
Document Naming Settings,series_preview,Text,label,Preview of generated names
Document Naming Settings,help_html,HTML,label,Help HTML
Document Naming Settings,help_html,HTML,option,"<div class=""well"">"
Document Naming Settings,help_html,HTML,option,Edit list of Series in the box. Rules:
Document Naming Settings,help_html,HTML,option,<ul>
Document Naming Settings,help_html,HTML,option,<li>Each Series Prefix on a new line.</li>
Document Naming Settings,help_html,HTML,option,"<li>Allowed special characters are ""/"" and ""-""</li>"
Document Naming Settings,help_html,HTML,option,<li>
Document Naming Settings,help_html,HTML,option,"Optionally, set the number of digits in the series using dot (.)"
Document Naming Settings,help_html,HTML,option,"followed by hashes (#). For example, "".####"" means that the series"
Document Naming Settings,help_html,HTML,option,will have four digits. Default is five digits.
Document Naming Settings,help_html,HTML,option,</li>
Document Naming Settings,help_html,HTML,option,<li>
Document Naming Settings,help_html,HTML,option,You can also use variables in the series name by putting them
Document Naming Settings,help_html,HTML,option,between (.) dots
Document Naming Settings,help_html,HTML,option,<br>
Document Naming Settings,help_html,HTML,option,Supported Variables:
Document Naming Settings,help_html,HTML,option,<ul>
Document Naming Settings,help_html,HTML,option,<li><code>.YYYY.</code> - Year in 4 digits</li>
Document Naming Settings,help_html,HTML,option,<li><code>.YY.</code> - Year in 2 digits</li>
Document Naming Settings,help_html,HTML,option,<li><code>.MM.</code> - Month</li>
Document Naming Settings,help_html,HTML,option,<li><code>.DD.</code> - Day of month</li>
Document Naming Settings,help_html,HTML,option,<li><code>.WW.</code> - Week of the year</li>
Document Naming Settings,help_html,HTML,option,<li><code>.FY.</code> - Fiscal Year</li>
Document Naming Settings,help_html,HTML,option,<li>
Document Naming Settings,help_html,HTML,option,<code>.{fieldname}.</code> - fieldname on the document e.g.
Document Naming Settings,help_html,HTML,option,<code>branch</code>
Document Naming Settings,help_html,HTML,option,</li>
Document Naming Settings,help_html,HTML,option,</ul>
Document Naming Settings,help_html,HTML,option,</li>
Document Naming Settings,help_html,HTML,option,</ul>
Document Naming Settings,help_html,HTML,option,Examples:
Document Naming Settings,help_html,HTML,option,<ul>
Document Naming Settings,help_html,HTML,option,<li>INV-</li>
Document Naming Settings,help_html,HTML,option,<li>INV-10-</li>
Document Naming Settings,help_html,HTML,option,<li>INVK-</li>
Document Naming Settings,help_html,HTML,option,<li>INV-.YYYY.-.{branch}.-.MM.-.####</li>
Document Naming Settings,help_html,HTML,option,</ul>
Document Naming Settings,help_html,HTML,option,</div>
Document Naming Settings,help_html,HTML,option,<br>
Document Naming Settings,update_series,Section Break,label,Update Series Counter
Document Naming Settings,update_series,Section Break,description,"Change the starting / current sequence number of an existing series. <br>

Warning: Incorrectly updating counters can prevent documents from getting created."
Document Naming Settings,prefix,Autocomplete,label,Prefix
Document Naming Settings,current_value,Int,label,Current Value
Document Naming Settings,current_value,Int,description,This is the number of the last created transaction with this prefix
Document Naming Settings,update_series_start,Button,label,Update Series Number
Document Naming Settings,amended_documents_section,Section Break,label,Amended Documents
Document Naming Settings,amended_documents_section,Section Break,description,"Configure how amended documents will be named.<br>

Default behaviour is to follow an amend counter which adds a number to the end of the original name indicating the amended version. <br>

Default Naming will make the amended document to behave same as new documents."
Document Naming Settings,default_amend_naming,Select,label,Default Amendment Naming
Document Naming Settings,default_amend_naming,Select,option,Amend Counter
Document Naming Settings,default_amend_naming,Select,option,Default Naming
Document Naming Settings,amend_naming_override,Table,label,Amendment Naming Override
Document Naming Settings,update_amendment_naming,Button,label,Update Amendment Naming
Exchange Rate Revaluation,posting_date,Date,label,Posting Date
Exchange Rate Revaluation,rounding_loss_allowance,Float,label,Rounding Loss Allowance
Exchange Rate Revaluation,rounding_loss_allowance,Float,description,"Only values between [0,1) are allowed. Like {0.00, 0.04, 0.09, ...}
Ex: If allowance is set at 0.07, accounts that have balance of 0.07 in either of the currencies will be considered as zero balance account"
Exchange Rate Revaluation,company,Link,label,Company
Exchange Rate Revaluation,get_entries,Button,label,Get Entries
Exchange Rate Revaluation,accounts,Table,label,Exchange Rate Revaluation Account
Exchange Rate Revaluation,gain_loss_unbooked,Currency,label,Gain/Loss from Revaluation
Exchange Rate Revaluation,gain_loss_booked,Currency,label,Gain/Loss already booked
Exchange Rate Revaluation,gain_loss_booked,Currency,description,Gain/Loss accumulated in foreign currency account. Accounts with '0' balance in either Base or Account currency
Exchange Rate Revaluation,total_gain_loss,Currency,label,Total Gain/Loss
Exchange Rate Revaluation,amended_from,Link,label,Amended From
DocShare,,DocType,doctype_description,Internal record of document shares
DocShare,user,Link,label,User
DocShare,share_doctype,Link,label,Document Type
DocShare,share_name,Dynamic Link,label,Document Name
DocShare,read,Check,label,Read
DocShare,write,Check,label,Write
DocShare,share,Check,label,Share
DocShare,submit,Check,label,Submit
DocShare,everyone,Check,label,Everyone
DocShare,notify_by_email,Check,label,Notify by email
Patch Log,,DocType,doctype_description,List of patches executed
Patch Log,patch,Code,label,Patch
Patch Log,skipped,Check,label,Skipped
Patch Log,traceback,Code,label,Traceback
Installation Note,installation_note,Section Break,label,Installation Note
Installation Note,naming_series,Select,label,Series
Installation Note,naming_series,Select,option,MAT-INS-.YYYY.-
Installation Note,customer,Link,label,Customer
Installation Note,customer_address,Link,label,Customer Address
Installation Note,contact_person,Link,label,Contact Person
Installation Note,customer_name,Data,label,Name
Installation Note,address_display,Small Text,label,Address
Installation Note,contact_display,Small Text,label,Contact
Installation Note,contact_mobile,Small Text,label,Mobile No
Installation Note,contact_email,Data,label,Contact Email
Installation Note,territory,Link,label,Territory
Installation Note,customer_group,Link,label,Customer Group
Installation Note,inst_date,Date,label,Installation Date
Installation Note,inst_time,Time,label,Installation Time
Installation Note,status,Select,label,Status
Installation Note,status,Select,option,Draft
Installation Note,status,Select,option,Submitted
Installation Note,status,Select,option,Cancelled
Installation Note,company,Link,label,Company
Installation Note,amended_from,Link,label,Amended From
Installation Note,remarks,Small Text,label,Remarks
Installation Note,items,Table,label,Items
Maintenance Visit,customer_details,Section Break,option,fa fa-user
Maintenance Visit,naming_series,Select,label,Series
Maintenance Visit,naming_series,Select,option,MAT-MVS-.YYYY.-
Maintenance Visit,customer,Link,label,Customer
Maintenance Visit,customer_name,Data,label,Customer Name
Maintenance Visit,address_display,Small Text,label,Address
Maintenance Visit,contact_display,Small Text,label,Contact
Maintenance Visit,contact_mobile,Data,label,Mobile No
Maintenance Visit,contact_email,Data,label,Contact Email
Maintenance Visit,maintenance_schedule,Link,label,Maintenance Schedule
Maintenance Visit,maintenance_schedule_detail,Link,label,Maintenance Schedule Detail
Maintenance Visit,mntc_date,Date,label,Maintenance Date
Maintenance Visit,mntc_time,Time,label,Maintenance Time
Maintenance Visit,maintenance_details,Section Break,option,fa fa-wrench
Maintenance Visit,completion_status,Select,label,Completion Status
Maintenance Visit,completion_status,Select,option,Partially Completed
Maintenance Visit,completion_status,Select,option,Fully Completed
Maintenance Visit,maintenance_type,Select,label,Maintenance Type
Maintenance Visit,maintenance_type,Select,option,Scheduled
Maintenance Visit,maintenance_type,Select,option,Unscheduled
Maintenance Visit,maintenance_type,Select,option,Breakdown
Maintenance Visit,section_break0,Section Break,option,fa fa-wrench
Maintenance Visit,purposes,Table,label,Purposes
Maintenance Visit,more_info,Section Break,label,More Information
Maintenance Visit,more_info,Section Break,option,fa fa-file-text
Maintenance Visit,customer_feedback,Small Text,label,Customer Feedback
Maintenance Visit,status,Select,label,Status
Maintenance Visit,status,Select,option,Draft
Maintenance Visit,status,Select,option,Cancelled
Maintenance Visit,status,Select,option,Submitted
Maintenance Visit,amended_from,Link,label,Amended From
Maintenance Visit,company,Link,label,Company
Maintenance Visit,contact_info_section,Section Break,label,Contact Info
Maintenance Visit,contact_info_section,Section Break,option,fa fa-bullhorn
Maintenance Visit,customer_address,Link,label,Customer Address
Maintenance Visit,contact_person,Link,label,Contact Person
Maintenance Visit,territory,Link,label,Territory
Maintenance Visit,customer_group,Link,label,Customer Group
Maintenance Schedule,customer_details,Section Break,option,fa fa-user
Maintenance Schedule,naming_series,Select,label,Series
Maintenance Schedule,naming_series,Select,option,MAT-MSH-.YYYY.-
Maintenance Schedule,customer,Link,label,Customer
Maintenance Schedule,status,Select,label,Status
Maintenance Schedule,status,Select,option,Draft
Maintenance Schedule,status,Select,option,Submitted
Maintenance Schedule,status,Select,option,Cancelled
Maintenance Schedule,transaction_date,Date,label,Transaction Date
Maintenance Schedule,items_section,Section Break,option,fa fa-shopping-cart
Maintenance Schedule,items,Table,label,Items
Maintenance Schedule,schedule,Section Break,label,Schedule
Maintenance Schedule,schedule,Section Break,option,fa fa-time
Maintenance Schedule,generate_schedule,Button,label,Generate Schedule
Maintenance Schedule,schedules,Table,label,Schedules
Maintenance Schedule,contact_info,Section Break,label,Contact Info
Maintenance Schedule,customer_name,Data,label,Customer Name
Maintenance Schedule,contact_person,Link,label,Contact Person
Maintenance Schedule,contact_mobile,Data,label,Mobile No
Maintenance Schedule,contact_email,Data,label,Contact Email
Maintenance Schedule,contact_display,Small Text,label,Contact
Maintenance Schedule,customer_address,Link,label,Customer Address
Maintenance Schedule,address_display,Small Text,label,Address
Maintenance Schedule,territory,Link,label,Territory
Maintenance Schedule,customer_group,Link,label,Customer Group
Maintenance Schedule,company,Link,label,Company
Maintenance Schedule,amended_from,Link,label,Amended From
Customer Group,customer_group_name,Data,label,Customer Group Name
Customer Group,parent_customer_group,Link,label,Parent Customer Group
Customer Group,is_group,Check,label,Is Group
Customer Group,is_group,Check,description,Only leaf nodes are allowed in transaction
Customer Group,default_price_list,Link,label,Default Price List
Customer Group,payment_terms,Link,label,Default Payment Terms Template
Customer Group,lft,Int,label,lft
Customer Group,rgt,Int,label,rgt
Customer Group,old_parent,Link,label,old_parent
Customer Group,default_receivable_account,Section Break,label,Default Accounts
Customer Group,accounts,Table,label,Accounts
Customer Group,accounts,Table,description,Mention if non-standard receivable account applicable
Customer Group,credit_limit_section,Section Break,label,Credit Limits
Customer Group,credit_limits,Table,label,Credit Limit
Employee Promotion,employee,Link,label,Employee
Employee Promotion,employee_name,Data,label,Employee Name
Employee Promotion,department,Link,label,Department
Employee Promotion,salary_currency,Link,label,Salary Currency
Employee Promotion,promotion_date,Date,label,Promotion Date
Employee Promotion,company,Link,label,Company
Employee Promotion,details_section,Section Break,label,Employee Promotion Details
Employee Promotion,details_section,Section Break,description,Set the properties that should be updated in the Employee master on promotion submission
Employee Promotion,salary_details_section,Section Break,label,Salary Details
Employee Promotion,current_ctc,Currency,label,Current CTC
Employee Promotion,revised_ctc,Currency,label,Revised CTC
Employee Promotion,amended_from,Link,label,Amended From
Print Settings,pdf_settings,Section Break,label,PDF Settings
Print Settings,send_print_as_pdf,Check,label,Send Print as PDF
Print Settings,send_print_as_pdf,Check,description,Send Email Print Attachments as PDF (Recommended)
Print Settings,repeat_header_footer,Check,label,Repeat Header and Footer
Print Settings,pdf_page_size,Select,label,PDF Page Size
Print Settings,pdf_page_size,Select,option,A0
Print Settings,pdf_page_size,Select,option,A1
Print Settings,pdf_page_size,Select,option,A2
Print Settings,pdf_page_size,Select,option,A3
Print Settings,pdf_page_size,Select,option,A4
Print Settings,pdf_page_size,Select,option,A5
Print Settings,pdf_page_size,Select,option,A6
Print Settings,pdf_page_size,Select,option,A7
Print Settings,pdf_page_size,Select,option,A8
Print Settings,pdf_page_size,Select,option,A9
Print Settings,pdf_page_size,Select,option,B0
Print Settings,pdf_page_size,Select,option,B1
Print Settings,pdf_page_size,Select,option,B2
Print Settings,pdf_page_size,Select,option,B3
Print Settings,pdf_page_size,Select,option,B4
Print Settings,pdf_page_size,Select,option,B5
Print Settings,pdf_page_size,Select,option,B6
Print Settings,pdf_page_size,Select,option,B7
Print Settings,pdf_page_size,Select,option,B8
Print Settings,pdf_page_size,Select,option,B9
Print Settings,pdf_page_size,Select,option,B10
Print Settings,pdf_page_size,Select,option,C5E
Print Settings,pdf_page_size,Select,option,Comm10E
Print Settings,pdf_page_size,Select,option,DLE
Print Settings,pdf_page_size,Select,option,Executive
Print Settings,pdf_page_size,Select,option,Folio
Print Settings,pdf_page_size,Select,option,Ledger
Print Settings,pdf_page_size,Select,option,Legal
Print Settings,pdf_page_size,Select,option,Letter
Print Settings,pdf_page_size,Select,option,Tabloid
Print Settings,pdf_page_size,Select,option,Custom
Print Settings,pdf_page_height,Float,label,PDF Page Height (in mm)
Print Settings,pdf_page_width,Float,label,PDF Page Width (in mm)
Print Settings,view_link_in_email,Section Break,label,Page Settings
Print Settings,with_letterhead,Check,label,Print with letterhead
Print Settings,compact_item_print,Check,label,Compact Item Print
Print Settings,print_uom_after_quantity,Check,label,Print UOM after Quantity
Print Settings,allow_print_for_draft,Check,label,Allow Print for Draft
Print Settings,add_draft_heading,Check,label,"Always add ""Draft"" Heading for printing draft documents"
Print Settings,allow_page_break_inside_tables,Check,label,Allow page break inside tables
Print Settings,allow_print_for_cancelled,Check,label,Allow Print for Cancelled
Print Settings,print_taxes_with_zero_amount,Check,label,Print taxes with zero amount
Print Settings,server_printer,Section Break,label,Print Server
Print Settings,enable_print_server,Check,label,Enable Print Server
Print Settings,raw_printing_section,Section Break,label,Raw Printing
Print Settings,enable_raw_printing,Check,label,Enable Raw Printing
Print Settings,print_style_section,Section Break,label,Print Style
Print Settings,print_style,Link,label,Print Style
Print Settings,print_style_preview,HTML,label,Print Style Preview
Print Settings,section_break_8,Section Break,label,Fonts
Print Settings,font,Select,label,Font
Print Settings,font,Select,option,Default
Print Settings,font,Select,option,Helvetica Neue
Print Settings,font,Select,option,Arial
Print Settings,font,Select,option,Helvetica
Print Settings,font,Select,option,Inter
Print Settings,font,Select,option,Verdana
Print Settings,font,Select,option,Monospace
Print Settings,font_size,Float,label,Font Size
Print Settings,font_size,Float,description,In points. Default is 9.
Packing Slip,,DocType,doctype_description,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight."
Packing Slip,delivery_note,Link,label,Delivery Note
Packing Slip,delivery_note,Link,description,Indicates that the package is a part of this delivery (Only Draft)
Packing Slip,naming_series,Select,label,Series
Packing Slip,naming_series,Select,option,MAT-PAC-.YYYY.-
Packing Slip,from_case_no,Int,label,From Package No.
Packing Slip,from_case_no,Int,description,Identification of the package for the delivery (for print)
Packing Slip,to_case_no,Int,label,To Package No.
Packing Slip,to_case_no,Int,description,If more than one package of the same type (for print)
Packing Slip,items,Table,label,Items
Packing Slip,package_weight_details,Section Break,label,Package Weight Details
Packing Slip,net_weight_pkg,Float,label,Net Weight
Packing Slip,net_weight_pkg,Float,description,The net weight of this package. (calculated automatically as sum of net weight of items)
Packing Slip,net_weight_uom,Link,label,Net Weight UOM
Packing Slip,gross_weight_pkg,Float,label,Gross Weight
Packing Slip,gross_weight_pkg,Float,description,The gross weight of the package. Usually net weight + packaging material weight. (for print)
Packing Slip,gross_weight_uom,Link,label,Gross Weight UOM
Packing Slip,letter_head_details,Section Break,label,Letter Head
Packing Slip,letter_head,Link,label,Letter Head
Packing Slip,amended_from,Link,label,Amended From
Employee Other Income,employee_section,Section Break,label,Employee Details
Employee Other Income,employee,Link,label,Employee
Employee Other Income,employee_name,Data,label,Employee Name
Employee Other Income,amended_from,Link,label,Amended From
Employee Other Income,company,Link,label,Company
Employee Other Income,payroll_period,Link,label,Payroll Period
Employee Other Income,income_source_details_section,Section Break,label,Income Source
Employee Other Income,source,Data,label,Source
Employee Other Income,amount,Currency,label,Amount
Document Naming Rule,document_type,Link,label,Document Type
Document Naming Rule,disabled,Check,label,Disabled
Document Naming Rule,priority,Int,label,Priority
Document Naming Rule,priority,Int,description,Rules with higher priority number will be applied first.
Document Naming Rule,section_break_3,Section Break,label,Rule Conditions
Document Naming Rule,conditions,Table,label,Conditions
Document Naming Rule,naming_section,Section Break,label,Naming
Document Naming Rule,prefix,Data,label,Prefix
Document Naming Rule,counter,Int,label,Counter
Document Naming Rule,counter,Int,description,Warning: Updating counter may lead to document name conflicts if not done properly
Document Naming Rule,prefix_digits,Int,label,Digits
Document Naming Rule,prefix_digits,Int,description,Example: 00001
Timesheet,title,Data,label,Title
Timesheet,naming_series,Select,label,Series
Timesheet,naming_series,Select,option,TS-.YYYY.-
Timesheet,company,Link,label,Company
Timesheet,customer,Link,label,Customer
Timesheet,currency,Link,label,Currency
Timesheet,exchange_rate,Float,label,Exchange Rate
Timesheet,sales_invoice,Link,label,Sales Invoice
Timesheet,salary_slip,Link,label,Salary Slip
Timesheet,status,Select,label,Status
Timesheet,status,Select,option,Draft
Timesheet,status,Select,option,Submitted
Timesheet,status,Select,option,Billed
Timesheet,status,Select,option,Payslip
Timesheet,status,Select,option,Completed
Timesheet,status,Select,option,Cancelled
Timesheet,parent_project,Link,label,Project
Timesheet,employee_detail,Section Break,label,Employee Detail
Timesheet,employee,Link,label,Employee
Timesheet,employee_name,Data,label,Employee Name
Timesheet,department,Link,label,Department
Timesheet,user,Link,label,User
Timesheet,start_date,Date,label,Start Date
Timesheet,end_date,Date,label,End Date
Timesheet,time_logs,Table,label,Time Sheets
Timesheet,total_hours,Float,label,Total Working Hours
Timesheet,billing_details,Section Break,label,Billing Details
Timesheet,total_billable_hours,Float,label,Total Billable Hours
Timesheet,base_total_billable_amount,Currency,label,Base Total Billable Amount
Timesheet,base_total_billed_amount,Currency,label,Base Total Billed Amount
Timesheet,base_total_costing_amount,Currency,label,Base Total Costing Amount
Timesheet,total_billed_hours,Float,label,Total Billed Hours
Timesheet,total_billable_amount,Currency,label,Total Billable Amount
Timesheet,total_billed_amount,Currency,label,Total Billed Amount
Timesheet,total_costing_amount,Currency,label,Total Costing Amount
Timesheet,per_billed,Percent,label,% Amount Billed
Timesheet,note,Text Editor,label,Note
Timesheet,amended_from,Link,label,Amended From
Workflow Action Master,,DocType,doctype_description,Workflow Action Master
Workflow Action Master,workflow_action_name,Data,label,Workflow Action Name
Shareholder,title,Data,label,Title
Shareholder,naming_series,Select,option,ACC-SH-.YYYY.-
Shareholder,folio_no,Data,label,Folio no.
Shareholder,company,Link,label,Company
Shareholder,is_company,Check,label,Is Company
Shareholder,address_contacts,Section Break,label,Address and Contacts
Shareholder,address_contacts,Section Break,option,fa fa-map-marker
Shareholder,address_html,HTML,label,Address HTML
Shareholder,contact_html,HTML,label,Contact HTML
Shareholder,section_break_3,Section Break,label,Share Balance
Shareholder,share_balance,Table,label,Share Balance
Shareholder,contact_list,Code,label,Contact List
Shareholder,contact_list,Code,description,Hidden list maintaining the list of contacts linked to Shareholder
OAuth Bearer Token,client,Link,label,Client
OAuth Bearer Token,user,Link,label,User
OAuth Bearer Token,scopes,Text,label,Scopes
OAuth Bearer Token,access_token,Data,label,Access Token
OAuth Bearer Token,refresh_token,Data,label,Refresh Token
OAuth Bearer Token,expiration_time,Datetime,label,Expiration time
OAuth Bearer Token,expires_in,Int,label,Expires In
OAuth Bearer Token,status,Select,label,Status
OAuth Bearer Token,status,Select,option,Active
OAuth Bearer Token,status,Select,option,Revoked
Employee Performance Feedback,employee_details_tab,Tab Break,label,Employee Details
Employee Performance Feedback,employee,Link,label,For Employee
Employee Performance Feedback,employee_name,Data,label,Employee Name
Employee Performance Feedback,department,Link,label,Department
Employee Performance Feedback,designation,Link,label,Designation
Employee Performance Feedback,company,Link,label,Company
Employee Performance Feedback,reviewer,Link,label,Reviewer
Employee Performance Feedback,reviewer_name,Data,label,Reviewer Name
Employee Performance Feedback,reviewer_designation,Link,label,Designation
Employee Performance Feedback,user,Link,label,User
Employee Performance Feedback,added_on,Datetime,label,Added On
Employee Performance Feedback,appraisal_cycle,Link,label,Appraisal Cycle
Employee Performance Feedback,appraisal,Link,label,Appraisal
Employee Performance Feedback,feedback_ratings,Table,label,Feedback Ratings
Employee Performance Feedback,total_score,Float,label,Total Score
Employee Performance Feedback,feedback_tab,Tab Break,label,Feedback
Employee Performance Feedback,amended_from,Link,label,Amended From
Dropbox Settings,enabled,Check,label,Enabled
Dropbox Settings,send_notifications_to,Data,label,Send Notifications To
Dropbox Settings,send_email_for_successful_backup,Check,label,Send Email for Successful Backup
Dropbox Settings,send_email_for_successful_backup,Check,description,Note: By default emails for failed backups are sent.
Dropbox Settings,backup_frequency,Select,label,Backup Frequency
Dropbox Settings,backup_frequency,Select,option,Daily
Dropbox Settings,backup_frequency,Select,option,Weekly
Dropbox Settings,limit_no_of_backups,Check,label,Limit Number of DB Backups
Dropbox Settings,no_of_backups,Int,label,Number of DB Backups
Dropbox Settings,file_backup,Check,label,File Backup
Dropbox Settings,app_access_key,Data,label,App Access Key
Dropbox Settings,app_secret_key,Password,label,App Secret Key
Dropbox Settings,allow_dropbox_access,Button,label,Allow Dropbox Access
Dropbox Settings,dropbox_refresh_token,Password,label,Dropbox Refresh Token
Dropbox Settings,dropbox_access_token,Password,label,Dropbox Access Token
KRA,title,Data,label,Title
KRA,description,Small Text,label,Description
Appraisal Template,template_title,Data,label,Appraisal Template Title
Appraisal Template,section_break_5,Section Break,label,Description
Appraisal Template,goals,Table,label,KRAs
Appraisal Template,rating_criteria,Table,label,Rating Criteria
Appraisal Template,rating_criteria,Table,description,Criteria based on which employee should be rated in Performance Feedback and Self Appraisal
Employee Feedback Criteria,criteria,Data,label,Criteria
Account Closing Balance,closing_date,Date,label,Closing Date
Account Closing Balance,account,Link,label,Account
Account Closing Balance,cost_center,Link,label,Cost Center
Account Closing Balance,debit,Currency,label,Debit Amount
Account Closing Balance,credit,Currency,label,Credit Amount
Account Closing Balance,account_currency,Link,label,Account Currency
Account Closing Balance,debit_in_account_currency,Currency,label,Debit Amount in Account Currency
Account Closing Balance,credit_in_account_currency,Currency,label,Credit Amount in Account Currency
Account Closing Balance,project,Link,label,Project
Account Closing Balance,company,Link,label,Company
Account Closing Balance,finance_book,Link,label,Finance Book
Account Closing Balance,period_closing_voucher,Link,label,Period Closing Voucher
Account Closing Balance,is_period_closing_voucher_entry,Check,label,Is Period Closing Voucher Entry
Custom DocPerm,parent,Data,label,Reference Document Type
Custom DocPerm,role_and_level,Section Break,label,Role and Level
Custom DocPerm,role,Link,label,Role
Custom DocPerm,if_owner,Check,label,If user is the owner
Custom DocPerm,if_owner,Check,description,Apply this rule if the User is the Owner
Custom DocPerm,permlevel,Int,label,Level
Custom DocPerm,section_break_4,Section Break,label,Permissions
Custom DocPerm,select,Check,label,Select
Custom DocPerm,read,Check,label,Read
Custom DocPerm,write,Check,label,Write
Custom DocPerm,create,Check,label,Create
Custom DocPerm,delete,Check,label,Delete
Custom DocPerm,submit,Check,label,Submit
Custom DocPerm,cancel,Check,label,Cancel
Custom DocPerm,amend,Check,label,Amend
Custom DocPerm,additional_permissions,Section Break,label,Additional Permissions
Custom DocPerm,report,Check,label,Report
Custom DocPerm,export,Check,label,Export
Custom DocPerm,import,Check,label,Import
Custom DocPerm,share,Check,label,Share
Custom DocPerm,print,Check,label,Print
Custom DocPerm,email,Check,label,Email
Blog Post,title,Data,label,Title
Blog Post,blog_category,Link,label,Blog Category
Blog Post,blogger,Link,label,Blogger
Blog Post,route,Data,label,Route
Blog Post,read_time,Int,label,Read Time
Blog Post,read_time,Int,description,in minutes
Blog Post,published_on,Date,label,Published On
Blog Post,published,Check,label,Published
Blog Post,featured,Check,label,Featured
Blog Post,hide_cta,Check,label,Hide CTA
Blog Post,enable_email_notification,Check,label,Enable Email Notification
Blog Post,enable_email_notification,Check,description,Enable email notification for any comment or likes received on your Blog Post.
Blog Post,disable_comments,Check,label,Disable Comments
Blog Post,disable_likes,Check,label,Disable Likes
Blog Post,blog_intro,Small Text,label,Blog Intro
Blog Post,blog_intro,Small Text,description,"Description for listing page, in plain text, only a couple of lines. (max 200 characters)"
Blog Post,content_type,Select,label,Content Type
Blog Post,content_type,Select,option,Markdown
Blog Post,content_type,Select,option,Rich Text
Blog Post,content_type,Select,option,HTML
Blog Post,content,Text Editor,label,Content
Blog Post,content_md,Markdown Editor,label,Content (Markdown)
Blog Post,content_html,HTML Editor,label,Content (HTML)
Blog Post,email_sent,Check,label,Email Sent
Blog Post,meta_tags,Section Break,label,Meta Tags
Blog Post,meta_title,Data,label,Meta Title
Blog Post,meta_description,Small Text,label,Meta Description
Blog Post,meta_image,Attach Image,label,Meta Image
Blog Post,google_preview,HTML,label,Google Snippet Preview
Blog Post,google_preview,HTML,description,This is an example Google SERP Preview.
Party Specific Item,party_type,Select,label,Party Type
Party Specific Item,party_type,Select,option,Customer
Party Specific Item,party_type,Select,option,Supplier
Party Specific Item,party,Dynamic Link,label,Party Name
Party Specific Item,restrict_based_on,Select,label,Restrict Items Based On
Party Specific Item,restrict_based_on,Select,option,Item
Party Specific Item,restrict_based_on,Select,option,Item Group
Party Specific Item,restrict_based_on,Select,option,Brand
Party Specific Item,based_on_value,Dynamic Link,label,Based On Value
Industry Type,industry,Data,label,Industry
Designation,designation_name,Data,label,Designation
Designation,description,Text,label,Description
Designation,appraisal_template,Link,label,Appraisal Template
Designation,required_skills_section,Section Break,label,Required Skills
Designation,skills,Table,label,Skills
Sales Stage,stage_name,Data,label,Stage Name
Sales Partner Type,sales_partner_type,Data,label,Sales Partner Type
Lead Source,source_name,Data,label,Source Name
Lead Source,details,Text Editor,label,Details
LDAP Settings,enabled,Check,label,Enabled
LDAP Settings,ldap_server_settings_section,Section Break,label,LDAP Server Settings
LDAP Settings,ldap_directory_server,Select,label,Directory Server
LDAP Settings,ldap_directory_server,Select,description,Please select the LDAP Directory being used
LDAP Settings,ldap_directory_server,Select,option,Active Directory
LDAP Settings,ldap_directory_server,Select,option,OpenLDAP
LDAP Settings,ldap_directory_server,Select,option,Custom
LDAP Settings,ldap_server_url,Data,label,LDAP Server Url
LDAP Settings,ldap_auth_section,Section Break,label,LDAP Auth
LDAP Settings,base_dn,Data,label,Base Distinguished Name (DN)
LDAP Settings,password,Password,label,Password for Base DN
LDAP Settings,ldap_search_and_paths_section,Section Break,label,LDAP Search and Paths
LDAP Settings,ldap_search_path_user,Data,label,LDAP search path for Users
LDAP Settings,ldap_search_path_user,Data,description,"Requires any valid fdn path. i.e. ou=users,dc=example,dc=com"
LDAP Settings,ldap_search_string,Data,label,LDAP Search String
LDAP Settings,ldap_search_string,Data,description,"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))"
LDAP Settings,ldap_search_path_group,Data,label,LDAP search path for Groups
LDAP Settings,ldap_search_path_group,Data,description,"Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com"
LDAP Settings,ldap_user_creation_and_mapping_section,Section Break,label,LDAP User Creation and Mapping
LDAP Settings,ldap_email_field,Data,label,LDAP Email Field
LDAP Settings,ldap_username_field,Data,label,LDAP Username Field
LDAP Settings,ldap_first_name_field,Data,label,LDAP First Name Field
LDAP Settings,do_not_create_new_user,Check,label,Do Not Create New User
LDAP Settings,do_not_create_new_user,Check,description,Do not create new user if user with email does not exist in the system
